,build_token,origin,provider,ref,schema,spec,status,timestamp,version,python_logger
1341,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 02:51:00+00:00,5.0,
1653,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 03:40:00+00:00,5.0,
1757,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 03:58:00+00:00,5.0,
1987,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 04:34:00+00:00,5.0,
2034,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 04:42:00+00:00,5.0,
2517,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 06:09:00+00:00,5.0,
2678,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 06:33:00+00:00,5.0,
2840,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 06:52:00+00:00,5.0,
3204,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 07:30:00+00:00,5.0,
5587,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 10:54:00+00:00,5.0,
6671,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 12:30:00+00:00,5.0,
7473,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 13:40:00+00:00,5.0,
8348,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 14:50:00+00:00,5.0,
8365,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 14:51:00+00:00,5.0,
8529,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 15:03:00+00:00,5.0,
9287,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 16:03:00+00:00,5.0,
9312,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 16:05:00+00:00,5.0,
9792,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 16:51:00+00:00,5.0,
9916,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 17:02:00+00:00,5.0,
10130,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 17:19:00+00:00,5.0,
10627,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 18:09:00+00:00,5.0,
10645,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 18:10:00+00:00,5.0,
10660,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 18:12:00+00:00,5.0,
10915,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 18:38:00+00:00,5.0,
10997,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 18:46:00+00:00,5.0,
11189,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 19:09:00+00:00,5.0,
11321,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 19:25:00+00:00,5.0,
11342,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 19:27:00+00:00,5.0,
11589,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 19:55:00+00:00,5.0,
11707,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 20:10:00+00:00,5.0,
11887,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 20:31:00+00:00,5.0,
11975,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 20:41:00+00:00,5.0,
12089,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 20:54:00+00:00,5.0,
12154,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 21:04:00+00:00,5.0,
12310,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 21:23:00+00:00,5.0,
12428,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 21:35:00+00:00,5.0,
12531,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 21:46:00+00:00,5.0,
12649,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 21:57:00+00:00,5.0,
12655,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 21:57:00+00:00,5.0,
12806,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 22:16:00+00:00,5.0,
12830,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 22:19:00+00:00,5.0,
13194,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 23:10:00+00:00,5.0,
13248,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 23:21:00+00:00,5.0,
13421,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-16 23:49:00+00:00,5.0,
9,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 00:01:00+00:00,5.0,
32,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 00:06:00+00:00,5.0,
139,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 00:23:00+00:00,5.0,
199,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 00:31:00+00:00,5.0,
347,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 01:00:00+00:00,5.0,
353,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 01:01:00+00:00,5.0,
415,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 01:11:00+00:00,5.0,
419,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 01:12:00+00:00,5.0,
434,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 01:14:00+00:00,5.0,
472,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 01:19:00+00:00,5.0,
484,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 01:21:00+00:00,5.0,
662,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 01:43:00+00:00,5.0,
672,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 01:45:00+00:00,5.0,
723,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 01:53:00+00:00,5.0,
727,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 01:54:00+00:00,5.0,
761,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 01:57:00+00:00,5.0,
804,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 02:04:00+00:00,5.0,
863,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 02:14:00+00:00,5.0,
890,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 02:18:00+00:00,5.0,
1026,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 02:42:00+00:00,5.0,
1127,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 02:58:00+00:00,5.0,
1229,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 03:17:00+00:00,5.0,
1234,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 03:18:00+00:00,5.0,
1397,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 03:47:00+00:00,5.0,
1733,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 04:59:00+00:00,5.0,
1748,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 05:00:00+00:00,5.0,
1757,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 05:03:00+00:00,5.0,
1927,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 05:32:00+00:00,5.0,
1930,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 05:33:00+00:00,5.0,
2196,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 06:06:00+00:00,5.0,
2370,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 06:31:00+00:00,5.0,
2914,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 07:29:00+00:00,5.0,
4014,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 09:18:00+00:00,5.0,
4424,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 09:49:00+00:00,5.0,
5007,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 10:45:00+00:00,5.0,
5338,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 11:21:00+00:00,5.0,
5779,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 12:05:00+00:00,5.0,
5824,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 12:08:00+00:00,5.0,
5908,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 12:15:00+00:00,5.0,
6214,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 12:44:00+00:00,5.0,
6470,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 13:09:00+00:00,5.0,
6547,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 13:15:00+00:00,5.0,
6562,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 13:17:00+00:00,5.0,
6808,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 13:35:00+00:00,5.0,
6907,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 13:42:00+00:00,5.0,
6965,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 13:47:00+00:00,5.0,
7085,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 13:56:00+00:00,5.0,
7095,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 13:57:00+00:00,5.0,
7165,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 14:03:00+00:00,5.0,
7187,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 14:05:00+00:00,5.0,
7633,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 14:37:00+00:00,5.0,
7634,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 14:37:00+00:00,5.0,
7948,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 15:02:00+00:00,5.0,
8400,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 15:43:00+00:00,5.0,
8984,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 16:26:00+00:00,5.0,
10238,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 18:32:00+00:00,5.0,
10484,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-17 19:04:00+00:00,5.0,
5442,1.0,ovh.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-19 19:38:00+00:00,5.0,
7006,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-20 22:47:00+00:00,5.0,
7481,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-21 15:55:00+00:00,5.0,
8396,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-21 17:35:00+00:00,5.0,
10622,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-21 22:29:00+00:00,5.0,
10984,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-21 23:32:00+00:00,5.0,
11028,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-21 23:38:00+00:00,5.0,
188,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-22 00:38:00+00:00,5.0,
7116,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-22 15:01:00+00:00,5.0,
7360,1.0,ovh2.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-22 15:23:00+00:00,5.0,
8194,1.0,gke.mybinder.org,GitHub,beddf121d3a8ae3e0301652d1338f76e1e69e34f,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-22 16:52:00+00:00,5.0,
8368,1.0,ovh2.mybinder.org,GitHub,6f5aaf58138bf6db8b9af59dddef24c26b47355c,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-25 22:10:00+00:00,5.0,
727,1.0,gke.mybinder.org,GitHub,6f5aaf58138bf6db8b9af59dddef24c26b47355c,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-26 03:37:00+00:00,5.0,
4555,1.0,ovh2.mybinder.org,GitHub,6f5aaf58138bf6db8b9af59dddef24c26b47355c,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-26 17:01:00+00:00,5.0,
4701,1.0,ovh2.mybinder.org,GitHub,6f5aaf58138bf6db8b9af59dddef24c26b47355c,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-26 17:29:00+00:00,5.0,
6358,1.0,ovh2.mybinder.org,GitHub,6f5aaf58138bf6db8b9af59dddef24c26b47355c,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-27 21:09:00+00:00,5.0,
434,1.0,ovh2.mybinder.org,GitHub,6f5aaf58138bf6db8b9af59dddef24c26b47355c,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-28 01:24:00+00:00,5.0,
10087,1.0,gke.mybinder.org,GitHub,6f5aaf58138bf6db8b9af59dddef24c26b47355c,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-28 21:14:00+00:00,5.0,
10490,1.0,ovh2.mybinder.org,GitHub,6f5aaf58138bf6db8b9af59dddef24c26b47355c,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-28 22:21:00+00:00,5.0,
10791,1.0,ovh2.mybinder.org,GitHub,6f5aaf58138bf6db8b9af59dddef24c26b47355c,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-28 23:17:00+00:00,5.0,
1047,1.0,gke.mybinder.org,GitHub,6f5aaf58138bf6db8b9af59dddef24c26b47355c,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-29 03:08:00+00:00,5.0,
6564,1.0,ovh.mybinder.org,GitHub,6f5aaf58138bf6db8b9af59dddef24c26b47355c,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-29 14:02:00+00:00,5.0,
6707,1.0,gke.mybinder.org,GitHub,6f5aaf58138bf6db8b9af59dddef24c26b47355c,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-29 14:14:00+00:00,5.0,
7088,1.0,ovh.mybinder.org,GitHub,6f5aaf58138bf6db8b9af59dddef24c26b47355c,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-29 14:46:00+00:00,5.0,
7349,1.0,ovh.mybinder.org,GitHub,6f5aaf58138bf6db8b9af59dddef24c26b47355c,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-29 15:08:00+00:00,5.0,
7835,1.0,gke.mybinder.org,GitHub,6f5aaf58138bf6db8b9af59dddef24c26b47355c,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-29 15:53:00+00:00,5.0,
9875,1.0,ovh2.mybinder.org,GitHub,f87a60cb4378800b601e29e39e4e04d8a4b52f69,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-29 20:16:00+00:00,5.0,
10559,1.0,gke.mybinder.org,GitHub,f87a60cb4378800b601e29e39e4e04d8a4b52f69,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-29 21:48:00+00:00,5.0,
10743,1.0,ovh2.mybinder.org,GitHub,f87a60cb4378800b601e29e39e4e04d8a4b52f69,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-29 22:14:00+00:00,5.0,
10934,1.0,ovh2.mybinder.org,GitHub,f87a60cb4378800b601e29e39e4e04d8a4b52f69,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-29 22:54:00+00:00,5.0,
10944,1.0,ovh2.mybinder.org,GitHub,f87a60cb4378800b601e29e39e4e04d8a4b52f69,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-29 22:55:00+00:00,5.0,
10947,1.0,ovh2.mybinder.org,GitHub,f87a60cb4378800b601e29e39e4e04d8a4b52f69,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-29 22:56:00+00:00,5.0,
11076,1.0,ovh.mybinder.org,GitHub,f87a60cb4378800b601e29e39e4e04d8a4b52f69,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-29 23:20:00+00:00,5.0,
11136,1.0,ovh.mybinder.org,GitHub,f87a60cb4378800b601e29e39e4e04d8a4b52f69,binderhub.jupyter.org/launch,weix1996/lectures/HEAD,success,2022-11-29 23:31:00+00:00,5.0,
